Date,AAPL,MSFT,AMZN,GOOGL,JPM,JNJ,PG,HD,BAC,DIS,ADBE,XOM,CVX,KO,PEP,WMT,CSCO,INTC,CMCSA,PFE,ABT,MRK,WFC,TMO,COST,MCD,NKE,DHR,TXN,NEE,ORCL,QCOM,HON,UNH,AMGN,IBM,GE,CAT,MMM,GS,BA,SBUX,LOW,AXP,BLK,GILD,MDLZ,ISRG,AMD,ADP,C,MS,SPGI,CB,MO,DUK,SO,BDX,CL,USB,PNC,TGT,FDX,CSX,EMR,ITW,AON,SLB,EOG,COP,APD,SHW,ECL,NSC,WM,PSA,AEP,D,EXC,F,DD,KMB,GIS,HSY,SYY,ADI,MU,LRCX,KLAC,AMAT,ROP,INTU,UPS,RTX,NVDA,CRM,LLY
2005-01-04,0.010217816397218223,0.0037323716018083375,-0.05494109632537819,-0.04134429903921372,-0.010360074677146723,-0.0031848359542208313,-0.012580396198884557,-0.01284338728918262,-0.013871181754663744,-0.010830379459233718,-0.026777723585563348,-0.006811410184003626,-0.006900951033103073,-0.014061310611936405,-0.0071495019183785875,-0.0024394878652130867,-0.04013216066058105,-0.020140801679526837,-0.025887786634754977,0.0,-0.010121715404100918,-0.004167099482867416,0.0008074952259356125,-0.012544475855841482,-0.018116588521410862,0.00813780733538005,-0.014326007310446613,-0.01036828527953031,-0.024278775718957667,-0.012253731388187696,-0.026446641204394522,-0.004499850563342985,-0.018008277372511955,-0.010327905057125712,-0.015995236938892994,-0.010799818604075107,-0.012098274401642704,-0.011105787930016719,-0.00816434977010559,-0.006500745042577968,-0.01961440162710789,-0.0006545856912466632,-0.021097159438989266,-0.015138000365894333,-0.0030395544811892238,-0.024778850205238723,-0.004021676450543649,-0.03561192024570661,-0.057680609359827655,-0.016092651681323733,-0.008530321058657333,-0.010791855248212589,-0.0003340060379043472,-0.0026015175293671064,0.006903451707747949,-0.010030954792813703,-0.0006048899492407565,-0.011672879710080247,-0.00702147316024237,-0.004842162516105214,-0.007095994323588225,-0.010869364937770128,-0.018026440019063977,-0.02183454236792983,-0.011712675043243517,-0.006313329656594082,-0.009373702074869697,-0.007656093590948672,-0.015903745755443607,-0.006560011500929685,-0.01930672404890471,-0.01185599607595138,-0.012798413191177414,-0.008195536638738971,-0.011237691406857021,-0.012739193931135881,-0.003828313740113755,-0.00460439993244874,-0.006731334304438326,-0.0034049086215756454,-0.0218704622657559,0.0004644046450767603,-0.003071879028307667,0.010612869709165697,-0.016507219917086653,-0.027581858959712432,-0.028742400646799213,-0.036647822727398596,-0.03298875236404582,-0.01920872341860381,-0.015605654447471907,-0.03341914886784945,-0.012787421608869675,-0.011620776487399545,-0.04821771261065177,-0.014563451639804811,-0.01342351870895488
2005-01-05,0.008719690052821303,-0.0022377716444859667,-0.008819072317190852,-0.005102495503271027,0.0020806017820444813,-0.0006378722475606774,0.010403923620598316,-0.009207668560456832,-0.01163451833594641,-0.005459540339800161,-0.005509684240283528,-0.005239433860162733,0.006507840308266245,-0.004649748108019406,0.0011628253713952446,0.0013141839410159809,0.000538639332227263,-0.009777088119545311,0.009322729195994204,-0.006829027850284928,-0.011538548225624497,0.00672298590692115,0.0011287554960859741,-0.0027333209837436313,0.0038185870831068465,-0.007823450920127182,-0.012040743083127916,-0.005044013536623733,-0.030547012456219047,-0.01295993639490036,0.00305805665366949,0.004263046628416406,-0.0028885567685977154,0.0034935512754715064,-0.015934205565259856,-0.0020702528817870903,-0.0061039163209448705,-0.019330275722242038,-0.01231112116369385,-0.004517647112669683,0.016470149382278566,0.008149795528994693,-0.008494437196520998,-0.009324257135964319,-0.009308465343961628,-0.013969515354901787,-0.008092202215205681,-0.00882771322729058,-0.023023994767687964,-0.004180250351086244,0.01245887470866342,-0.005802896976565809,0.0019977703473952036,-0.0007111994320664776,-0.0018035191142964325,-0.0076911418074982855,-0.006071585309190917,-0.005615788243951859,-0.022807216946071036,0.005164389283854747,-0.008941585802393424,0.0007797845493503532,-0.0012554378379632375,-0.0038567457020071737,-0.009024672142017276,0.0058798485820816485,-0.027339410984020686,0.0031320325696719566,-0.008432182851748784,0.007392171616439305,0.0008775056104725794,-0.014322238031995609,-0.00970737267171241,0.018277781794823516,-0.008253049360689586,-0.036367130176612056,-0.011872560584199223,-0.007021460526038822,-0.015016270129633746,-0.015813342921749667,-0.01017770248127311,-0.01733718942636667,0.020305052121480253,-0.024505640180483075,0.0013686510556527485,0.004509821811445776,-0.0112119567054269,-0.034557824364310506,-0.016331743276382007,-0.017114855444862954,0.0010139337801846628,-0.01139312884613021,-0.0020266667588931496,-0.007492892210476276,0.009302275986469582,0.09275075204409872,0.010396730605325215
2005-01-06,0.0007754593828034435,-0.0011204545834435885,-0.01738754892339261,-0.025966341897139866,0.0056995208108626995,0.0028682884572236466,0.004890934228804444,-0.015056173291249678,-0.0015468013749589053,0.001458700133627397,-0.01671350322345522,0.012649489969438524,0.01656801999023199,0.00830541413261474,0.007140681219482188,0.01416085997864158,0.014965378292257744,0.003121089196482195,-0.0015476459611735176,0.0007608442609075167,0.02230307609892896,0.00699558277684702,0.0035410616373033202,0.0006838929877788733,0.014298001438303955,0.007823450920127133,-0.0012464826213101324,0.0005415838011732584,-0.003939578403259556,0.01610581104537972,0.009118911183101368,0.016176461450062452,-0.006675555105111421,0.02184456848483257,0.009272853278282917,-0.003113791418114072,0.00803863134229195,0.014639910373325835,0.009002309713085967,0.013682505115315479,-0.006515642805263104,-0.030659799873224244,0.0031933108906329684,-0.005157106445531534,0.0665406532554008,0.006265714897419515,0.0005801491962312917,0.019753708966021542,-0.0015201769923940394,-0.006771440093113237,0.009651990625419318,0.023369840880576066,0.017147335488647983,0.011078557894186492,-0.007081019284489487,0.0,-0.006415380986023741,0.00018175835021499282,0.0240141408999415,-0.002256092631085328,0.006802905888569219,-0.055736617518914636,-0.003669399354559595,0.012036917323207275,0.006517952571657581,-0.010805588701669287,0.02519646009992482,0.019354963411590792,0.014672337689814234,0.014389070927089987,0.006123200551896762,0.0006975598167299769,0.002952027941759624,0.014384644104292684,-0.005193018139494564,0.0028443799481540966,0.00029809767152477474,0.0053821754507748405,0.003775383176838615,0.001384816237396209,0.011416295191566677,0.016098275573081806,0.007255191676274112,-0.0018672180194737678,-0.0019164632139389722,-0.0016890197314855457,-0.010461944563686529,-0.007368758813351545,-0.018962954370091756,-0.007426164540008065,0.00387849315699587,-0.006358443103807506,-0.001075753648150195,0.0005937457466126922,-0.009745668423022998,-0.01289633080525975,0.007991538717942837
2005-01-07,0.07028254368252873,-0.002995838557114354,0.03046891725921754,0.027721338458848024,-0.008040720960390036,-0.003666790470024043,0.010425666250062983,-0.0026520349943155246,-0.0108949869080884,-0.009888395571253214,0.0006806895817496318,-0.006605602493288917,-0.01127524505973906,0.0012152669767330133,0.008616368866644776,-0.0011105605282087207,-0.006920888343602972,0.015024574535731243,0.008943696380553375,0.00038058643565797506,0.01698588021766259,-0.013718568683768261,-0.001286480151282608,-0.014809834034968633,-0.00859651484973942,-0.006567226875538035,-0.00591149670845052,0.0018029914967663662,0.005249284703723241,-0.001913494498573518,0.008286208366342354,0.005103081467227388,-0.003792195685062716,-0.007992744855825788,0.0020663651330867076,-0.004375250775080923,-0.006092821464571435,-0.0021399000390805735,0.010258767024674743,-0.0042855963778214495,-0.0033734605907828168,-0.0011723490178872618,0.003713756184408887,-0.007412706695899766,-0.020968457626773088,-0.0020839364268935264,-0.0005801491962313398,0.010539145816931097,0.010090941631732742,-0.0018761653932355558,-0.005739218834354275,-0.003916956311967184,-0.0016360286906525905,-0.0037573423195064854,0.014601261672715526,0.0024353893061944917,0.004586310154371138,-0.0036389876551256436,0.007013096345009235,-0.01757903423318682,-0.006084721621152203,0.010664117538084352,-0.0029462646621759227,-0.011007181279598667,-0.00889863468946586,-0.0012073663717190783,-0.02080678160855513,-0.02610067871532246,-0.00654533672375593,-0.006343912283198641,0.0053915941094565155,-0.006765365552050898,-0.00591250666513661,0.0013712196459793346,-0.0048713313699209355,0.004723644475111824,-0.003887852530245739,-0.0022391282500076213,-0.010179033515128638,0.013746137605374598,-0.0095399164017645,-0.005597122231327171,0.02263295297088995,0.009300647551285518,-0.004395943785920536,0.0014072040298261635,0.004372523852644501,0.0031093879638763576,0.01547841991548014,0.0031005109398580476,-0.0005048759250166119,0.012434352752744736,-0.001914988338308457,-0.01083924901533973,-0.019334674527353372,-0.009640083364518838,-0.004787617886434784
2005-01-10,-0.00419653006956187,0.0048629119276422375,-0.011406934400452585,0.006222815369944886,-0.003390816098403256,0.0077957125053816885,0.007837993181885324,0.009132072660672706,0.012441788283047329,0.004040429314001002,0.0006802914250728531,0.0038080195668747856,0.004486825082243763,0.005572094193586529,0.024669843258023308,-0.005013653471575595,0.0,0.0035022120543535527,0.020061246617417393,0.005309074790335406,0.009636612720594118,0.0118159293313437,-0.0006433627830039792,0.002772082032834151,0.001893653026918265,-0.0062955588760732085,0.00987124972202614,-0.0032476078482054057,-0.013617637199939681,0.0034148698218688443,-0.010558539292743918,-0.0016206064576756325,-0.0032206508820490256,0.004233350242246902,0.010583858078161822,-0.0010449679115803175,-0.002502758642573235,-0.009252353687118112,0.019731126209889698,0.0019069660096024264,0.013228995690749314,-0.03132149462328107,0.02061231161354429,0.002043908767654503,0.023340008944387106,0.0002979948809667953,-0.0008710758116025067,0.08745926327477448,0.010486941974549234,0.0007037158547177207,-0.006392427142478192,-0.00017896624742400166,0.004792031339948262,-0.007557721997522862,0.012944778551101014,0.010884811100917702,0.007900656140843629,-0.010260537963776769,0.009144123368982834,-0.0029597597771770894,0.004834363080347501,0.013374573151237908,0.007139057574095701,0.010243611397186443,0.0023806821178082023,0.0026331012587576465,0.010890306600982171,0.006120242325953292,0.015607342233149699,0.009033147835870777,0.0006936763105447691,0.009783635627518321,0.00885512842400752,-0.004673052992039103,-0.0027944770619605123,-0.0037765461726948796,0.003290643345830532,0.014687688678717222,0.009000734653294137,-0.006849484521861961,0.014687255689509522,0.006526762908192469,0.0031367045507985315,0.003142707040471837,0.011769788395825478,-0.003945523644994815,-0.0026212193686302515,0.005031669099174068,-0.016898010260938973,0.001237893142853102,0.0035294463580593845,0.003386954594788079,0.0014365849421463925,-0.0028034825071961127,0.002269247870683446,-0.03301766725778876,0.012013937149979724
2005-01-11,-0.06593185742394303,-0.0026151920191947423,-0.004791571411814538,-0.007823150843999892,-0.00971556438437798,-0.0034922058197800997,-0.0010651451934961603,-0.002155633533526733,-0.0024315778319932498,-0.0025692117968058033,-0.011972107593490783,-0.002603722486107341,0.00038903349887392524,-0.00557209419358655,-0.005409184555774653,-0.0024228282274203292,-0.004282196312087686,-0.014971432545057227,-0.0003009444576092758,-0.011028822369594968,-0.01851883174697235,-0.010531867760107453,-0.0019333524629956845,-0.0017317292366883612,-0.005479498918351394,-0.018162512336953877,-0.0047530365879326995,0.0066661483537971255,-0.010671227454108805,-0.011519669341688658,0.0007579871767261213,0.002083053401410338,-0.002937392602223839,-0.0010287185862172623,0.0021975897087632376,-0.007131307011974128,-0.014304151730378354,-0.013931577007677203,0.00913150728360024,-0.007746107331376052,-0.003143100029430675,-0.007637832638967377,-0.004505612077725351,-0.009324689271828657,-0.002996952896602887,-0.022906757839829314,-0.005534134642581088,-0.02216501973431193,-0.3035381817752251,0.0018750346229305737,-0.002485716243657726,-0.010761906124010947,0.000542588949892181,0.00849822672751694,-0.009693155217843303,-0.0072432821532188,-0.001211849405722913,-0.006465927566173709,-0.0017829424724247445,-0.006940812374481492,0.0030326339894041193,-0.009505579693454207,-0.0018849435186626931,-0.011531284148330571,0.008140222473806042,-0.0037323400816601784,-0.010014506373802426,-0.007064999816540238,0.006593743363787043,-0.00035019536171573975,-0.018191931389197617,-0.005578490463628576,-0.00826227324468983,-0.008856912580161604,0.005232875419503965,-0.0043618500280975464,0.0,-0.004132121420913807,-0.0054381291688756096,-0.008281469320908877,-0.02074785191704176,-0.0074626259281330804,-0.002350977837078165,0.008637030495531097,-0.01039406944548816,-0.009363160651805728,-0.0301977757412165,-0.01282339751205285,0.004015950477703712,-0.0012378931428530524,0.0010060150077773689,-0.02049317081535445,-0.0038342989797547104,0.0042025273535429165,-0.03128354373419545,-0.033536171088487735,0.0015800050593929073
2005-01-12,0.013844558611645467,0.0018685732321106028,0.015725838569539716,0.009462189327455494,0.0023719618245987874,0.006972702372948474,0.003723085734873266,0.011679970633796168,-0.0026595156247051503,0.018569718088516256,0.014688590062602213,0.014735039412425696,0.020983973553564204,0.0,0.00261479358445157,0.00910218285523997,0.015438304344025492,0.02713504402958697,-0.0006026470744175164,-0.004599374312710999,0.0023467098710991036,-0.0028915821814027957,-0.013475576989536515,0.0017317292366883033,0.004427779295847783,0.0076877328571719515,0.0049787437407288115,0.006443037397354151,0.0008935966534765105,0.004815369733378619,0.020990474078681366,-0.0027783936458494426,0.028416104691459824,0.00660588464966322,0.016945716052065695,0.00220702500449799,0.007878598458747079,0.012309381212891825,0.0029471560414558408,-0.00867701460251521,0.021798911267577138,-0.006468038601869071,-0.002784320527769731,-0.00225119707727375,0.009337079612346824,0.01031253720861495,-0.0002917702411359636,0.010022768495971833,0.010709660627136904,-0.009173283567725211,-0.003114851273677512,0.0018106980866490366,-0.009052648300160525,0.005158327813418596,0.000487306029316455,0.009646368965354668,-0.0027310130778820715,0.016726465529950378,-0.004768337675069096,0.006611789575246451,-0.0057663311250083496,0.01071236987917706,-0.009900425939634564,-0.001805595549968497,-0.003543327188753827,0.001099238822902376,0.007846061717575297,0.008784086741718126,0.013512819158470645,0.019321546704186447,0.012804086093921705,0.014578145778135364,-0.002669677758085923,-0.0016694077609035686,0.017247796085856835,-0.00018991383544714175,0.004173191161573431,0.007660323377972474,0.006616428030709972,-0.007652099832590794,0.01353511960533284,0.008236874312177726,-0.0003928242431440536,0.0010974888893326177,-0.0013757189503374493,0.013590499998459987,0.02141033423298844,0.04211979832685975,0.04674486489540264,0.02325731492257367,-0.0015962364257531647,-0.005438124788416774,-0.0763081200802367,0.017615439223449582,-0.008446332512310487,-0.08380514186332934,0.013065306881389025
2005-01-13,0.06419491552856525,-0.019228009456589507,0.00706721644212317,-0.00025584585780953487,-0.005807944128580901,-0.021550439673346813,-0.017494606272674258,-0.011199715571904691,-0.012505690840510795,0.0010813375987653853,-0.012969441735738418,-0.0007910347553721163,-0.008225477404035914,-0.010256210829839981,-0.012954169688100772,-0.008169318364346036,-0.00795583799552324,-0.014789156114928979,-0.0012051327483282494,-0.027260642885837835,-0.019363555701154226,-0.013932204500569749,-0.008864982444407353,-0.011834666303655164,0.004408439086183542,-0.014462606121923167,-0.006454890432139718,-0.01891035083641862,-0.008522175596071876,0.004793084766771441,0.0,-0.023939407279310456,-0.011501192790984173,0.0035136822990122674,-0.015222528025922982,-0.008013820979308603,-0.012692456667851277,0.005290075181592631,-0.013867550700877472,-0.0032006905598631406,-0.02554427986859808,-0.02936422458425345,-0.01651834130187026,-0.006972579408090685,-0.005591858058127365,-0.019193137357800937,-0.0023398247308303003,0.03430861353971243,0.009277693336130918,-0.01956642475934725,-0.00982583260792011,0.003971993354165724,-0.006485686024501395,-0.008690483065633555,0.010812368400031613,0.0011995557114689677,-0.0030426898469943886,-0.017653970073536623,-0.006193055032106882,-0.008271830188239689,-0.012366405901712648,-0.009900106886991398,-0.007544909750106734,-0.01929161812443311,-0.012055551360068884,-0.00849599149340218,-0.013552522005277156,0.0026513092109974852,0.010855717886072066,0.015124687193176957,-0.00945545594029028,-0.009463091882386246,-0.012556375213151031,-0.007266392909636483,0.004436118692378258,0.005875139688182573,0.00888332996561795,0.005269273249953152,0.011008737740755248,-0.01690185817946128,0.001033229742930049,-0.016070714421068895,-0.00728770782173629,-0.00881228588230984,0.002749547897859611,-0.013020729292477384,-0.014222385299844079,-0.012071213124642351,-0.022754182823802087,-0.017084009739452313,-0.0067498401031301095,-0.02942467771376934,-0.014092330568900796,-0.013232076068127456,0.010317825804430691,0.009884596606588386,-0.02381866520217145
2005-01-14,0.0057136972621820515,-0.00572631894682121,0.04475782978789958,0.023476740863159554,0.0010584696626710314,0.011710604875157926,0.006283628905089929,0.004065192069038355,0.008725940610623161,0.01962606256752215,0.00017175239349629642,0.010234201605776223,0.004598975795970967,0.005629108615068819,-0.001702012270369406,0.006503617208101927,0.005310839803202275,0.008726166965214987,0.012288486298614159,-0.0031627129083253206,0.004767837784578686,0.007152438153834063,0.0008239458188887547,0.023530633801627024,0.011040817145329118,0.013504592680080167,0.010510641679856306,-0.0009099803677287198,0.012088736357750712,0.0005465472577860784,0.011066091979183821,0.0026093400385414182,0.02174007229937939,0.013036580506208081,-0.0012527954694989858,-0.0037123926907697883,0.008198453368237128,0.008898324328625277,0.0021464224102171396,0.012357913828261359,0.005514651390052255,0.01505671140480733,0.007590175441720955,-0.0030303260922113864,0.008190864284475125,0.004909364679433838,0.002339824730830282,-0.013582503872731971,0.0,0.021454424190019993,-0.0018926821630579917,0.010217822813418754,0.0017630629658552405,0.002591650522221,0.016713392588192225,0.003987232046800328,0.0039544050909839455,0.004812075899291622,0.0036002118106178253,0.0029859259354739318,0.0,0.010101503244296687,-0.004703373783321557,0.011775784525915888,0.015156410363627321,0.01495707502980802,0.007892181636767961,0.0028000963222755953,0.02036303503618235,0.004728989453220753,0.014843301235565955,0.01496133143028575,0.012556375213151099,0.015862374015643593,-0.002727783424011677,0.006028221501003515,0.018981946947680753,0.008721153545117941,0.0023258813091145396,-0.0014215228076967035,0.0283147359307554,0.012349184861024558,0.000988872279655823,0.011185820656597983,-0.007441005643755211,0.015267250562218117,0.0035744301478019065,0.031749001601024,0.03305006603043741,0.017084009739452278,0.0032115718288709145,0.013940200582041328,-0.0019728074768195526,0.0033740020997796724,0.0032574719677286226,-0.016529180016852073,0.014603095873303676
2005-01-18,0.0063897749745015124,0.007627687320927731,0.0006732322398249677,0.019462358883164804,0.01548389312409238,0.005249904396385893,0.0019661755502760896,0.006186322027489359,0.018538929651195073,0.015427983177051584,0.002572686950882747,0.008384605873808631,0.014992620055982203,0.006811274346101431,0.012415678189468694,0.009218723154737483,-0.007442526907002321,-0.0034813058395178112,-0.0002978960009030992,0.0019780408576926182,-0.004550324538262666,0.013833249650664813,0.012607114185543708,0.004436242794309631,0.017863227935196617,0.009219512481265391,-0.002814242995030473,0.0005462442061477091,0.0013342392918422748,0.011539079395474622,0.0109449726823013,0.009666450961798218,0.014328333749921745,-0.008521960987713784,0.005470149844594681,0.008465238886610753,0.012310866371463983,-0.008072513853703212,-0.023496501164152823,0.007456141235510799,0.01887388649175554,0.03048581757250022,0.009973194757774608,0.008123010135888021,-0.005328837848098014,0.025386881299823465,0.005825904883717049,0.015988593766990005,0.02217965377613958,0.040219127307769095,0.013796400730397734,0.006754101627692693,0.01431813614710828,0.023716412261299398,0.009582888310755586,0.010686968365122309,0.007862056717748818,0.01557214864316258,0.0011974261105039462,0.02744331834308761,0.012366405901712686,0.00900464939090647,0.005663095616949466,0.008031699257644409,0.004707833149920303,-0.002623304610270359,0.0,0.0018622304124727273,0.023593378363926366,0.01228144178615356,0.005875970188727519,0.007964509353343387,0.016207875055618187,0.00440735604210844,-0.002734440283052709,0.03379512045827739,0.00691773958897271,0.00792759805959293,0.007870932832411899,0.001421522807696784,0.0036082116032261176,-0.0040472047291064015,0.023033978966180688,0.01753262458771667,0.007990298155628942,0.011993316346020712,-0.0008923667887761957,0.0011020984818606023,0.007099738458799184,0.0,0.001855385250702264,-0.01777631827506223,-0.00859510676791154,0.012404799074991745,0.015681356234614682,0.0033278427377368626,0.005052903909042676
